Arrival_Date,State,District,Market,Commodity,Variety,Min_Price,Max_Price,Modal_Price,Distance_KM
2026-05-26,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2162.23,2438.25,2300.24,130
2026-05-27,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2167.52,2444.22,2305.87,130
2026-05-28,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2172.52,2449.86,2311.19,130
2026-05-29,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2170.13,2447.17,2308.65,130
2026-05-30,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2175.69,2453.43,2314.56,130
2026-05-31,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2176.65,2454.53,2315.59,130
2026-06-01,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2182.08,2460.64,2321.36,130
2026-06-02,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2184.62,2463.5,2324.06,130
2026-06-03,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2178.06,2456.1,2317.08,130
2026-06-04,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2185.68,2464.7,2325.19,130
2026-06-05,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2185.95,2465.01,2325.48,130
2026-06-06,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2188.5,2467.88,2328.19,130
2026-06-07,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2182.71,2461.35,2322.03,130
2026-06-08,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2184.95,2463.87,2324.41,130
2026-06-09,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2189.78,2469.32,2329.55,130
2026-06-10,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2198.22,2478.84,2338.53,130
2026-06-11,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2204.34,2485.74,2345.04,130
2026-06-12,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2206.79,2488.51,2347.65,130
2026-06-13,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2200.13,2480.99,2340.56,130
2026-06-14,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2200.75,2481.69,2341.22,130
2026-06-15,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2198.22,2478.84,2338.53,130
2026-06-16,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2199.28,2480.04,2339.66,130
2026-06-17,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2194.04,2474.14,2334.09,130
2026-06-18,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2193.17,2473.15,2333.16,130
2026-06-19,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2190.97,2470.67,2330.82,130
2026-06-20,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2188.64,2468.04,2328.34,130
2026-06-21,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2186.35,2465.45,2325.9,130
2026-06-22,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2185.8,2464.84,2325.32,130
2026-06-23,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2187.08,2466.28,2326.68,130
2026-06-24,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2176.28,2454.1,2315.19,130
2026-06-25,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2166.0,2442.52,2304.26,130
2026-06-26,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2164.59,2440.91,2302.75,130
2026-06-27,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2163.77,2439.99,2301.88,130
2026-06-28,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2164.63,2440.97,2302.8,130
2026-06-29,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2161.51,2437.45,2299.48,130
2026-06-30,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2161.6,2437.54,2299.57,130
2026-07-01,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2162.2,2438.22,2300.21,130
2026-07-02,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2159.05,2434.67,2296.86,130
2026-07-03,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2163.49,2439.69,2301.59,130
2026-07-04,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2164.3,2440.6,2302.45,130
2026-07-05,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2166.72,2443.32,2305.02,130
2026-07-06,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2167.07,2443.71,2305.39,130
2026-07-07,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2176.24,2454.06,2315.15,130
2026-07-08,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2178.87,2457.03,2317.95,130
2026-07-09,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2176.8,2454.68,2315.74,130
2026-07-10,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2180.41,2458.75,2319.58,130
2026-07-11,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2173.34,2450.78,2312.06,130
2026-07-12,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2173.9,2451.42,2312.66,130
2026-07-13,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2175.33,2453.03,2314.18,130
2026-07-14,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2175.94,2453.72,2314.83,130
2026-07-15,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2174.53,2452.13,2313.33,130
2026-07-16,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2170.19,2447.23,2308.71,130
2026-07-17,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2166.8,2443.42,2305.11,130
2026-07-18,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2167.28,2443.96,2305.62,130
2026-07-19,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2162.5,2438.56,2300.53,130
2026-07-20,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2170.22,2447.28,2308.75,130
2026-07-21,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2158.8,2434.4,2296.6,130
2026-07-22,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2157.44,2432.86,2295.15,130
2026-07-23,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2157.97,2433.45,2295.71,130
2026-07-24,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2160.21,2435.99,2298.1,130
2026-07-25,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2156.28,2431.54,2293.91,130
2026-07-26,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2161.25,2437.15,2299.2,130
2026-07-27,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2155.24,2430.38,2292.81,130
2026-07-28,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2152.83,2427.65,2290.24,130
2026-07-29,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2155.56,2430.74,2293.15,130
2026-07-30,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2160.12,2435.88,2298.0,130
2026-07-31,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2154.08,2429.06,2291.57,130
2026-08-01,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2165.6,2442.06,2303.83,130
2026-08-02,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2161.75,2437.71,2299.73,130
2026-08-03,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2156.09,2431.33,2293.71,130
2026-08-04,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2158.32,2433.84,2296.08,130
2026-08-05,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2156.85,2432.19,2294.52,130
2026-08-06,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2154.74,2429.82,2292.28,130
2026-08-07,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2157.37,2432.77,2295.07,130
2026-08-08,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2150.79,2425.35,2288.07,130
2026-08-09,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2143.43,2417.07,2280.25,130
2026-08-10,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2140.89,2414.19,2277.54,130
2026-08-11,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2145.61,2419.51,2282.56,130
2026-08-12,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2143.25,2416.85,2280.05,130
2026-08-13,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2150.23,2424.73,2287.48,130
2026-08-14,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2155.49,2430.65,2293.07,130
2026-08-15,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2156.76,2432.1,2294.43,130
2026-08-16,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2158.28,2433.8,2296.04,130
2026-08-17,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2159.55,2435.23,2297.39,130
2026-08-18,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2160.28,2436.06,2298.17,130
2026-08-19,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2158.74,2434.32,2296.53,130
2026-08-20,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2157.69,2433.15,2295.42,130
2026-08-21,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2153.09,2427.95,2290.52,130
2026-08-22,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2143.54,2417.18,2280.36,130
2026-08-23,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2148.38,2422.64,2285.51,130
2026-08-24,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2149.1,2423.46,2286.28,130
2026-08-25,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2149.18,2423.54,2286.36,130
2026-08-26,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2150.95,2425.53,2288.24,130
2026-08-27,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2147.39,2421.53,2284.46,130
2026-08-28,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2143.1,2416.68,2279.89,130
2026-08-29,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2141.9,2415.34,2278.62,130
2026-08-30,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2147.89,2422.09,2284.99,130
2026-08-31,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2142.86,2416.42,2279.64,130
2026-09-01,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2131.5,2403.6,2267.55,130
2026-09-02,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2129.28,2401.1,2265.19,130
2026-09-03,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2134.28,2406.74,2270.51,130
2026-09-04,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2126.81,2398.31,2262.56,130
2026-09-05,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2121.72,2392.58,2257.15,130
2026-09-06,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2122.91,2393.93,2258.42,130
2026-09-07,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2134.11,2406.55,2270.33,130
2026-09-08,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2128.25,2399.95,2264.1,130
2026-09-09,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2122.24,2393.16,2257.7,130
2026-09-10,Uttar Pradesh,Kanpur Nagar,Kanpur Mandi,Wheat,HD-2967,2123.75,2394.87,2259.31,130
2026-05-14,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2147.99,2422.21,2285.1,210
2026-05-15,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2147.35,2421.47,2284.41,210
2026-05-16,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2148.81,2423.13,2285.97,210
2026-05-17,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2155.09,2430.21,2292.65,210
2026-05-18,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2158.91,2434.51,2296.71,210
2026-05-19,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2154.33,2429.35,2291.84,210
2026-05-20,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2160.28,2436.06,2298.17,210
2026-05-21,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2161.67,2437.63,2299.65,210
2026-05-22,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2164.67,2441.01,2302.84,210
2026-05-23,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2171.01,2448.15,2309.58,210
2026-05-24,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2166.28,2442.82,2304.55,210
2026-05-25,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2166.16,2442.7,2304.43,210
2026-05-26,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2163.93,2440.17,2302.05,210
2026-05-27,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2157.23,2432.63,2294.93,210
2026-05-28,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2158.77,2434.35,2296.56,210
2026-05-29,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2169.6,2446.56,2308.08,210
2026-05-30,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2161.74,2437.7,2299.72,210
2026-05-31,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2161.64,2437.6,2299.62,210
2026-06-01,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2164.43,2440.75,2302.59,210
2026-06-02,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2165.01,2441.39,2303.2,210
2026-06-03,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2164.57,2440.89,2302.73,210
2026-06-04,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2159.02,2434.64,2296.83,210
2026-06-05,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2160.06,2435.82,2297.94,210
2026-06-06,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2156.86,2432.2,2294.53,210
2026-06-07,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2147.5,2421.64,2284.57,210
2026-06-08,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2152.67,2427.47,2290.07,210
2026-06-09,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2156.83,2432.17,2294.5,210
2026-06-10,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2157.09,2432.47,2294.78,210
2026-06-11,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2158.12,2433.62,2295.87,210
2026-06-12,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2162.78,2438.88,2300.83,210
2026-06-13,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2163.79,2440.01,2301.9,210
2026-06-14,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2167.72,2444.44,2306.08,210
2026-06-15,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2166.47,2443.05,2304.76,210
2026-06-16,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2172.16,2449.46,2310.81,210
2026-06-17,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2173.58,2451.06,2312.32,210
2026-06-18,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2174.45,2452.05,2313.25,210
2026-06-19,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2169.04,2445.94,2307.49,210
2026-06-20,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2170.32,2447.38,2308.85,210
2026-06-21,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2166.78,2443.4,2305.09,210
2026-06-22,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2164.09,2440.35,2302.22,210
2026-06-23,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2160.63,2436.45,2298.54,210
2026-06-24,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2156.09,2431.33,2293.71,210
2026-06-25,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2165.26,2441.68,2303.47,210
2026-06-26,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2171.02,2448.18,2309.6,210
2026-06-27,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2179.31,2457.53,2318.42,210
2026-06-28,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2174.11,2451.65,2312.88,210
2026-06-29,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2174.45,2452.05,2313.25,210
2026-06-30,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2168.94,2445.82,2307.38,210
2026-07-01,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2165.99,2442.51,2304.25,210
2026-07-02,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2162.09,2438.11,2300.1,210
2026-07-03,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2167.46,2444.16,2305.81,210
2026-07-04,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2165.81,2442.29,2304.05,210
2026-07-05,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2170.43,2447.51,2308.97,210
2026-07-06,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2173.07,2450.49,2311.78,210
2026-07-07,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2183.02,2461.7,2322.36,210
2026-07-08,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2176.7,2454.58,2315.64,210
2026-07-09,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2182.15,2460.73,2321.44,210
2026-07-10,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2187.13,2466.33,2326.73,210
2026-07-11,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2182.98,2461.66,2322.32,210
2026-07-12,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2187.35,2466.59,2326.97,210
2026-07-13,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2188.84,2468.26,2328.55,210
2026-07-14,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2187.91,2467.21,2327.56,210
2026-07-15,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2184.41,2463.27,2323.84,210
2026-07-16,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2181.36,2459.84,2320.6,210
2026-07-17,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2190.21,2469.81,2330.01,210
2026-07-18,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2190.26,2469.86,2330.06,210
2026-07-19,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2193.66,2473.7,2333.68,210
2026-07-20,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2190.3,2469.92,2330.11,210
2026-07-21,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2187.0,2466.2,2326.6,210
2026-07-22,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2191.69,2471.49,2331.59,210
2026-07-23,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2185.93,2464.99,2325.46,210
2026-07-24,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2184.19,2463.03,2323.61,210
2026-07-25,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2184.38,2463.24,2323.81,210
2026-07-26,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2184.91,2463.83,2324.37,210
2026-07-27,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2184.17,2463.01,2323.59,210
2026-07-28,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2185.92,2464.98,2325.45,210
2026-07-29,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2188.94,2468.38,2328.66,210
2026-07-30,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2192.15,2471.99,2332.07,210
2026-07-31,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2187.95,2467.27,2327.61,210
2026-08-01,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2186.77,2465.93,2326.35,210
2026-08-02,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2191.95,2471.77,2331.86,210
2026-08-03,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2195.83,2476.15,2335.99,210
2026-08-04,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2189.97,2469.55,2329.76,210
2026-08-05,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2191.53,2471.31,2331.42,210
2026-08-06,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2183.07,2461.77,2322.42,210
2026-08-07,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2183.32,2462.04,2322.68,210
2026-08-08,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2191.52,2471.28,2331.4,210
2026-08-09,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2187.48,2466.74,2327.11,210
2026-08-10,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2183.95,2462.75,2323.35,210
2026-08-11,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2187.27,2466.49,2326.88,210
2026-08-12,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2180.69,2459.07,2319.88,210
2026-08-13,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2178.01,2456.05,2317.03,210
2026-08-14,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2180.61,2458.99,2319.8,210
2026-08-15,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2177.93,2455.97,2316.95,210
2026-08-16,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2176.96,2454.88,2315.92,210
2026-08-17,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2180.2,2458.52,2319.36,210
2026-08-18,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2182.06,2460.62,2321.34,210
2026-08-19,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2183.24,2461.96,2322.6,210
2026-08-20,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2181.83,2460.37,2321.1,210
2026-08-21,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2183.47,2462.21,2322.84,210
2026-08-22,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2182.98,2461.66,2322.32,210
2026-08-23,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2184.98,2463.92,2324.45,210
2026-08-24,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2182.9,2461.56,2322.23,210
2026-08-25,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2182.15,2460.73,2321.44,210
2026-08-26,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2177.94,2455.98,2316.96,210
2026-08-27,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2177.84,2455.86,2316.85,210
2026-08-28,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2174.39,2451.97,2313.18,210
2026-08-29,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2169.65,2446.63,2308.14,210
2026-08-30,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2170.81,2447.93,2309.37,210
2026-08-31,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2171.76,2449.0,2310.38,210
2026-09-01,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2175.17,2452.85,2314.01,210
2026-09-02,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2173.36,2450.8,2312.08,210
2026-09-03,Uttar Pradesh,Lucknow,Lucknow Mandi,Wheat,HD-2967,2175.15,2452.83,2313.99,210
